year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2003,Walk Away,Pink,SOZWJGS130516E11BE,ARJORDE1187B98B9BC,4,0.991,-9.052,114.332,1.0,7,0.456,0.500227015,0.006999999999999999,0.0,53.541,-163.776,171.13,-161.50799999999995,91.706,-143.002,329.7340000000001,-85.382,121.249,-113.385,203.419,-58.565,65.321,-91.05,147.745,-82.12,18.754,-75.956,70.259,-138.984,75.486,-48.51600000000001,40.386,0
2006,Misery Loves Its Company,The Red Jumpsuit Apparatus,SOKIWWH1315CD4D972,AR4YKRO1187B9B7829,3,0.723,-4.1960000000000015,91.448,0.419,4,0.485,0.815353848,0.016,0.045,57.441,-40.146,170.231,-162.907,118.03,-100.752,396.079,-59.798,56.86600000000001,-93.545,17.824,-71.155,81.28,-56.929,105.064,-52.264,39.942,-79.45,44.517,-80.943,54.12300000000001,-42.89,51.26,0
1999,Aliens,Alex Lloyd,SOEQLZQ12A6D4F6986,ARIRUOM1187FB3CC37,4,0.979,-11.02,116.078,0.387,2,0.247,0.272723051,0.003,0.0,55.473,-157.821,221.08900000000003,-176.46900000000005,97.556,-184.484,124.158,-78.211,113.471,-87.20299999999997,84.88,-106.684,81.0,-70.903,108.113,-78.30199999999998,49.447,-49.62600000000001,53.295,-91.26,43.642,-50.68600000000001,78.565,0
1990,I ll Be Your Shelter,Taylor Dayne,SORSHFD1360DDC6E4C,ARCJMMQ1187B98D1FD,4,0.276,-8.204,106.96,0.369,0,0.53,0.87233445,0.039,12.174,54.541,-133.702,101.468,-123.097,195.305,-329.236,343.418,-65.25399999999999,77.314,-182.121,257.515,-69.67,103.706,-55.322,120.428,-44.317,71.854,-93.454,87.42200000000003,-66.058,53.732,-56.342,46.955,1
1997,You Have Goals,Anal Cunt,SOROLWW12AB0181AEE,ARL14X91187FB4CF14,4,1.0,-8.53,73.351,0.5,1,0.0,0.994863466,0.055,0.022,53.56800000000001,55.082,279.696,-104.171,137.624,-68.434,315.821,-103.977,56.657,-62.115,41.545,-65.435,73.377,-23.129,97.067,-70.16,15.062,-57.015,78.263,-131.467,39.231,-25.513,55.843,0
2003,If You Weren't Leaving Me,Mark Owen,SOLYJOT12B3A1BBAFE,ARCTPTG1187FB5638E,4,1.0,-5.845,93.006,0.949,2,0.225,0.8861080640000001,0.012,0.0,57.553,-80.39699999999998,180.003,-95.386,133.116,-124.889,114.218,-39.024,112.088,-94.809,113.236,-106.808,82.719,-96.23,68.81,-64.551,50.749,-58.025,64.23899999999999,-75.592,60.18,-69.923,45.53,0
2007,Ain't It Pretty,will.i.am,SOAAVFU1315CD464AC,ARCLAF01187FB39AA6,4,0.974,-10.27,119.974,0.653,5,0.393,0.70804327,0.006999999999999999,26.753,53.212,-277.42400000000004,253.174,-125.827,208.478,-147.156,90.887,-47.844,109.181,-84.584,90.244,-90.973,72.55199999999998,-111.293,80.325,-48.289,59.987,-65.432,123.688,-71.395,106.087,-45.923,58.619,0
2007,Sweet Jane,Bone Thugs-n-Harmony,SOHGWVI12AF72A9E40,ARUZRFN1187B98AC05,4,0.988,-5.655,85.28299999999999,0.9,3,0.132,0.65455975,0.001,0.122,56.699,-206.049,178.782,-182.64,187.756,-222.343,382.196,-69.935,143.35399999999996,-233.236,110.66,-75.085,83.566,-108.333,115.384,-73.093,39.99,-80.307,69.32,-93.206,52.221,-52.315,37.363,0
2006,Thanks and Praise,G. Love,SOKKUWA12A6D4F60F4,AR8CRLE1187FB4E949,4,1.0,-8.106,98.741,0.921,0,0.528,0.811020637,0.015,0.037000000000000005,54.733,-62.89100000000001,170.46400000000003,-146.043,87.477,-147.996,92.269,-75.309,76.922,-87.604,143.03799999999995,-79.594,73.567,-81.595,89.245,-71.167,42.532,-53.974,73.166,-84.54700000000003,40.605,-51.595,55.941,0
2007,Irreplaceable,Beyonce,SOFBCXD13773648944,AR65K7A1187FB4DAA4,4,1.0,-4.413,87.954,0.955,10,0.468,0.68877777,0.002,0.016,58.008,-112.859,207.971,-185.998,119.81,-178.87599999999995,323.991,-57.645,122.607,-226.202,161.345,-95.201,86.235,-71.025,81.454,-55.27,65.72,-77.715,67.336,-97.342,75.804,-52.43899999999999,62.164,1
2004,Mum's The Word,Mad Caddies,SOPVZID131343A4723,AR6CHEQ1187B9B846F,4,1.0,-8.488,95.266,0.836,10,0.0,0.835744011,0.004,0.077,52.597,-94.885,169.304,-139.196,66.54,-169.168,366.466,-70.77,108.823,-165.144,120.686,-83.215,30.521,-62.398,105.187,-87.095,28.439,-57.57,74.179,-75.516,88.491,-50.948,44.416,0
2000,My Love Is Your Love,Whitney Houston,SOPUASO13AEAF12C31,AR30R5E1187B9AD78A,4,0.916,-8.076,82.524,0.979,7,0.653,0.475390522,0.005,0.0,57.735,-128.918,239.326,-197.341,195.617,-199.063,273.476,-77.96600000000002,133.02100000000002,-99.27,246.018,-95.589,73.411,-120.548,105.261,-55.338,78.278,-90.256,81.289,-83.76700000000002,55.556,-64.268,56.15600000000001,1
2006,I Write Sins Not Tragedies,Panic! At The Disco,SOADCYN12A6D4F8009,ARL6FF81187FB5A916,4,1.0,-4.567,85.03299999999999,0.156,9,0.581,0.837844096,0.006,2.776,58.25899999999999,-168.493,161.703,-152.641,134.672,-456.028,273.807,-50.848,150.126,-102.533,161.27100000000004,-83.816,107.015,-104.983,139.477,-73.203,62.544,-60.083,114.911,-99.663,50.349,-49.673,83.31299999999997,1
2004,Like You Better Dead,In Flames,SOMLXYM137577D3511,ARTQKVD1187B98DF8C,4,0.231,-4.3,209.737,0.495,6,0.469,0.990650066,0.017,0.069,56.658,-39.028,182.993,-72.253,107.307,-72.29899999999998,269.078,-80.028,57.15600000000001,-78.595,163.441,-64.028,57.487,-60.038,47.358,-36.067,27.074,-55.978,55.95399999999999,-89.99600000000002,91.966,-43.285,33.678000000000004,0
2000,Here Is my Heart,Lionel Richie,SONTFSP12A6D4FAFE0,ARIK43K1187B9AE54C,4,1.0,-7.242000000000001,114.989,0.8959999999999999,0,0.493,0.766377427,0.003,0.102,55.859,-137.575,291.6690000000001,-150.197,108.373,-139.35,98.608,-66.26100000000001,105.629,-106.555,114.414,-75.498,64.649,-92.38,129.721,-60.74800000000001,45.093,-63.238,81.046,-58.339,67.54,-63.303,48.076,0
2003,Pentagram,Prefuse 73,SOGUUKW12A6D4FB656,ARY4M5Z1187FB45D98,4,1.0,-8.075,91.995,0.53,4,0.72,0.447638348,0.012,0.0,53.361,-233.796,185.847,-201.432,145.358,-350.956,358.921,-55.333,110.379,-119.309,144.56,-75.34100000000002,96.558,-104.095,147.459,-60.335,40.391,-91.261,80.307,-143.049,68.385,-25.995,46.932,0
1994,TV Reality,Talisman,SONGNEZ13152A7300D,ARII5OZ1187FB4E959,4,0.86,-4.798,95.861,0.7,2,0.168,0.831175608,0.01,2.167,59.004,-81.047,258.762,-124.79,122.439,-264.185,312.47,-47.222,113.781,-116.119,109.499,-119.997,45.587,-81.689,69.66199999999999,-69.10300000000001,48.326,-52.2,78.295,-126.169,53.58600000000001,-46.312,54.15600000000001,0
1993,Inside Your Head,Gabrielle,SOFLUES1338A5D54D6,ARQ8VKP1187B9AEB31,4,1.0,-13.334,113.933,0.512,2,0.012,0.112977181,0.004,0.0,49.585,-67.25,262.911,-174.783,258.868,-184.572,336.88,-60.084,163.661,-202.435,71.108,-114.271,93.071,-97.36,104.035,-96.644,52.283,-45.155,83.977,-72.352,60.539,-57.08,61.57899999999999,0
1993,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,SOOHVWJ13738A626ED,ARZXLBD1187B9B1EB1,4,0.547,-7.298999999999999,78.12,0.033,2,0.623,0.609546302,0.005,0.161,57.057,-135.097,185.417,-97.358,161.97299999999996,-148.001,151.35299999999995,-51.63399999999999,178.487,-88.779,177.16400000000004,-77.285,62.278,-79.014,87.67299999999999,-81.085,63.36600000000001,-62.618,66.84899999999999,-75.831,57.583,-65.875,70.207,1
2004,Virginia,Marissa Nadler,SOAFUNS1311AFD7C0D,ARNQFRF1187FB3AD23,4,0.387,-23.978,76.00399999999998,0.309,9,0.598,0.14721663599999998,0.006,9.298,43.569,-136.47799999999998,54.339,-121.984,14.081,-191.952,51.933,-23.396,80.488,-82.0,83.945,-74.479,30.858,-63.718,117.062,-48.417,40.639,-40.969,92.781,-38.434,22.994,-25.332,34.889,0
2007,I Don't Wanna Talk About It,No Angels,SOEHWHV12A58A7BF43,AR4TSH71187FB3609B,4,0.914,-6.261,99.972,0.086,8,0.654,0.73818844,0.015,0.0,57.324,-88.844,219.103,-133.787,142.233,-159.54,109.551,-54.864,106.95,-98.223,75.256,-97.079,82.09200000000001,-92.754,73.819,-116.924,44.09,-88.631,51.559,-58.636,43.283,-57.095,53.06399999999999,0
2001,Omens,Witchery,SOQPRPJ13723F74A3C,ARELGQR1187FB37C08,4,0.7609999999999999,-5.412000000000001,73.188,0.328,5,0.469,0.8984242840000001,0.032,0.0,56.65600000000001,-107.218,171.13,-69.751,138.19899999999998,-122.451,155.10299999999995,-67.26,57.49100000000001,-96.331,76.587,-44.705,56.703,-38.249,45.731,-65.642,34.046,-57.032,39.933,-38.866,68.69,-47.945,30.763,0
2001,Ride wit Me,Various artists,SOQMNPC13E4F691F19,ARAGWS81187FB3F768,4,1.0,-13.622,79.998,0.07,11,0.13,0.350303034,0.001,1.96,47.99100000000001,-121.989,169.36900000000003,-123.371,66.559,-127.168,309.421,-80.403,111.682,-188.579,47.803,-37.545,100.929,-62.169,93.332,-83.791,17.715999999999994,-81.995,40.603,-64.839,42.59,-64.682,19.13,0
2002,Can't Get You Out Of My Head,Kylie Minogue,SOIPWMH13B1F6928B5,AR8V1X71187B9B919B,4,0.984,-9.421,126.01,1.0,9,0.254,0.519567279,0.005,3.3080000000000003,51.93600000000001,-68.906,172.168,-180.978,103.422,-139.42600000000002,157.741,-76.786,72.976,-107.532,128.058,-72.455,60.577,-75.628,72.454,-91.174,43.011,-76.542,70.72800000000002,-99.631,66.55,-56.17,57.597,1
2005,Nice Talking to Me,Spin Doctors,SODVQFZ1311AFDF82C,ARVT9E11187B9AEC41,4,1.0,-2.266,124.007,0.915,7,0.56,0.912773252,0.006999999999999999,0.0,59.49,-20.793000000000006,180.486,-146.245,92.894,-165.562,276.876,-66.295,118.555,-132.567,126.545,-98.06,84.46600000000002,-137.98,87.65100000000002,-61.015,39.382,-47.621,67.962,-80.131,24.415,-69.266,48.319,0
1999,Fortunate,Maxwell,SOWTZNM1373768BC33,AROUKRB1187FB52CED,4,1.0,-17.873,126.101,0.556,10,0.565,0.148560491,0.001,3.602,44.50899999999999,-154.018,171.49,-242.636,99.473,-257.28700000000003,194.057,-101.357,82.56,-82.999,183.361,-77.235,72.575,-96.004,100.166,-86.29700000000003,97.45,-61.395,63.16,-99.428,77.167,-56.536,76.41199999999998,1
2002,Independent Women Part II,Destiny's Child,SOYPUUR12B0B8075D9,ARKWI7M1187B9B7713,4,1.0,-5.759,132.67700000000002,0.932,1,0.079,0.511978633,0.003,5.016,58.49100000000001,-122.816,254.655,-198.256,137.325,-201.138,354.092,-102.508,119.122,-233.78,205.127,-119.119,57.322,-85.03200000000002,84.99799999999998,-62.558,54.652,-91.394,73.763,-137.847,110.606,-57.484,58.261,0
2006,Dani California,Red Hot Chili Peppers,SOEYVVN1315CD4A76B,ARE8GLF1187FB52532,4,1.0,-2.717,96.172,0.947,7,0.003,0.915156167,0.015,5.547999999999999,60.175,-106.133,312.897,-157.043,116.177,-194.298,148.898,-63.655,93.033,-105.104,91.408,-105.469,51.343,-56.916,102.45,-62.398,43.437,-41.184,64.52600000000001,-103.586,98.704,-54.74100000000001,40.831,1
1998,Truly Madly Deeply,Savage Garden,SOOZXYD1373923077A,ARBGWMW1187B9AEA3E,4,0.475,-18.916,168.077,0.462,0,0.923,0.41606598,0.013,0.034,42.17100000000001,-89.779,170.227,-154.112,97.371,-110.324,225.631,-106.948,91.58,-127.45,99.695,-112.816,58.074,-76.305,89.944,-37.886,62.717,-59.614,70.597,-51.469,45.955,-67.888,39.506,1
1996,You'll See,Madonna,SOSEBJG135A6946DFA,ARBEOHF1187B9B044D,4,1.0,-10.996,90.259,0.625,4,0.585,0.5242140160000001,0.008,0.0,54.274,-126.177,201.477,-177.52200000000005,129.062,-193.445,91.56,-62.794,128.486,-96.353,87.211,-92.48,73.337,-83.277,109.084,-72.9,55.416,-75.967,41.433,-55.313,57.198,-44.209,63.453,1
2007,Whisper of Sin,So They Say,SODKLAF12A8C13B980,ARFCET51187FB3613E,4,0.986,-4.457,95.537,0.973,10,0.08199999999999999,0.84128914,0.017,0.0,58.2,-163.845,186.393,-116.664,152.776,-201.123,192.891,-56.072,107.454,-95.829,112.119,-73.04,73.327,-73.283,64.82,-42.073,45.94600000000001,-68.642,45.913,-98.664,60.731,-57.585,36.202,0
2003,P.I.M.P.,50 Cent,SOJUMXV135CBBD47BB,AR23C041187FB4D534,5,1.0,-3.437,113.583,0.403,10,0.7,0.6963060190000001,0.004,9.354,56.488,-141.84799999999996,178.354,-98.593,252.406,-229.98,206.707,-115.728,93.978,-76.47399999999998,199.893,-81.59100000000002,78.82600000000002,-90.625,98.22,-78.891,53.505,-83.365,80.77199999999998,-109.067,96.68,-45.11,56.769,1
2004,Locked Up,Akon,SOHRZAR13740045D1B,ARCGJ6U1187FB4D01F,4,1.0,-6.9060000000000015,89.905,0.659,7,0.1,0.5483350260000001,0.001,0.0,56.183,-125.79,343.0630000000001,-174.268,121.68,-259.088,171.37599999999995,-72.27199999999998,117.008,-103.05,178.437,-97.276,71.60300000000002,-138.2,96.044,-72.934,72.642,-65.20100000000001,81.111,-131.05200000000002,66.891,-46.075,61.84,1
1994,If You Go,Jon Secada,SOBPMMF12AF729A7E4,ARRCBW21187B9B6183,4,1.0,-6.672999999999999,106.011,1.0,2,0.8959999999999999,0.865116157,0.005,0.0,57.14100000000001,-87.23700000000002,173.51,-113.267,141.267,-99.558,67.278,-69.732,118.096,-102.758,63.666,-85.126,75.859,-67.529,51.718,-74.593,51.442,-45.848,74.74,-46.745,46.959,-76.142,41.36,1
2008,Clumsy,Fergie,SOEOTOC1376CEC378B,ARMRCET1187FB52049,4,1.0,-3.987,91.999,0.974,2,0.777,0.547606525,0.003,28.835,58.183,-154.495,222.343,-159.66899999999995,159.05,-154.981,223.029,-68.094,142.106,-99.41,175.34,-95.48,82.469,-76.368,75.98899999999998,-53.986,78.84,-59.881,55.575,-97.78,94.092,-50.792,51.93,1
1990,Without You,Motley Crue,SOCDHXL1311AFECB1D,AREGV3K1187B9AF614,4,1.0,-5.082,117.936,0.897,10,0.221,0.8662806670000001,0.017,46.372,56.758,-5.007,159.634,-64.196,140.809,-80.952,62.394,-48.702,93.175,-77.00399999999998,32.238,-67.641,65.204,-46.75100000000001,48.518,-36.722,33.485,-39.966,32.372,-33.034,37.319,-36.724,50.5,1
2007,Riverside,Poison the Well,SOITJMI12A67AE2287,ARCW2471187B99E469,4,0.833,-6.96,110.392,0.835,10,0.147,0.6825243390000001,0.009000000000000001,0.0,57.035,-173.06099999999995,171.128,-146.44,164.27200000000005,-189.402,91.654,-69.45,115.527,-117.19,73.274,-45.737,63.089,-87.41799999999998,92.544,-56.087,66.779,-65.657,95.355,-94.608,55.362,-57.271,36.071,0
1997,Family Tree,Bone Thugs-n-Harmony,SOFREJU1315CD487A0,ARUZRFN1187B98AC05,4,0.914,-9.211,76.125,0.915,4,0.545,0.6992551159999999,0.002,6.856,57.163,-157.403,226.245,-158.79,120.031,-186.621,289.449,-54.577,158.187,-193.252,146.203,-85.51700000000002,95.57,-77.404,115.166,-103.014,53.412,-79.788,81.24600000000002,-77.21600000000002,35.808,-52.934,62.208,0
2007,Fever Dreams,Dashboard Confessional,SOMCNNL12A81C207F3,ARMKNC21187FB4696B,4,1.0,-5.899,160.332,0.607,3,0.499,0.819136427,0.01,0.081,56.717,-113.322,195.038,-133.937,140.852,-372.227,312.694,-38.81,118.025,-109.447,109.182,-87.35,131.639,-137.35,115.01,-75.1,34.914,-60.743,104.37,-115.828,41.456,-47.11,53.144,0
1997,Bad Scene,Lagwagon,SOARHNR137230ED48E,AROKI271187FB381B1,4,0.969,-6.402,104.104,0.932,11,0.536,0.917470257,0.022,24.793000000000006,55.067,-21.467,125.292,-81.163,79.819,-197.33900000000003,94.398,-82.5,29.292,-70.553,242.793,-51.589,47.983,-33.247,62.114,-43.309,46.849,-27.652,49.299,-101.485,27.856,-44.883,22.638,0
1999,Hit the Ground Running,Smog,SOCNCBI13D52FDFF35,ARQTPB81187B9B631B,4,0.994,-12.358,99.214,0.7809999999999999,9,0.28300000000000003,0.429717309,0.006,0.0,51.07,-170.313,171.13,-166.46400000000003,80.294,-132.355,184.965,-90.287,57.795,-94.907,126.982,-56.507,72.531,-65.695,96.168,-54.344,33.38,-57.541,58.483,-105.455,45.332,-53.786,29.223000000000006,0
1998,My Little Secret,Xscape,SOBOMIM131343A01D6,AR3MPWA1187B9A68E3,4,1.0,-9.518,129.966,0.475,8,0.115,0.421369948,0.004,17.471,53.06,-137.312,305.628,-247.294,149.806,-206.417,205.43400000000003,-77.038,197.645,-108.653,135.908,-119.255,92.199,-122.302,113.993,-75.02,65.467,-97.37,92.478,-110.648,89.32799999999997,-64.513,57.64100000000001,1
2007,20 More Miles,Soilwork,SOJLVRR1373F1C42F9,ARUF32D1187B9B157E,4,0.419,-4.6110000000000015,165.013,0.383,11,0.511,0.977096684,0.031,0.0,57.949,8.435,171.13,-130.108,66.092,-71.345,385.135,-58.878,57.49100000000001,-83.133,116.182,-60.65600000000001,47.362,-43.795,95.516,-33.027,55.916,-69.596,62.54600000000001,-71.399,105.768,-50.496,47.206,0
2009,Second Chance,Shinedown,SOMTDEZ137395CEF25,ARGCBAJ1187FB3F481,4,1.0,-2.864,101.211,0.026,0,0.513,0.972260249,0.019,24.763,58.382,-36.848,166.774,-45.804,243.638,-287.32,188.667,-55.289,125.82,-85.71700000000001,185.909,-55.725,66.807,-57.515,81.61,-44.86600000000001,35.645,-46.754,45.94600000000001,-114.411,36.634,-49.724,47.002,1
2004,Dude,Beenie Man,SOTDSVZ13B345AD952,ARS1KTU11C8A4164E8,4,1.0,-14.174,94.085,0.957,0,0.0,0.5037594470000001,0.003,8.057,48.295,-96.131,268.401,-151.33700000000005,138.566,-122.405,199.127,-75.09,121.173,-84.945,245.239,-100.573,68.885,-136.93200000000002,109.132,-92.534,55.989,-59.353,91.17,-121.808,43.566,-62.46,44.163,0
1999,Marooned,The Gathering,SOQVKKM13766EB7219,ARKAL321187B9AD4BE,4,1.0,-13.038,124.538,0.591,2,0.843,0.544564842,0.002,0.0,51.681,-240.378,179.188,-133.881,97.649,-209.536,82.29700000000003,-78.195,107.872,-103.629,202.797,-83.38799999999998,73.11399999999998,-77.704,80.834,-60.727,52.13800000000001,-55.603,49.694,-66.47,51.019,-57.867,37.672,0
1993,Love Sexy,Heavy D & the Boyz,SOJENTT13730E2BCA9,ARVT7PP1187B9B6B98,4,1.0,-9.352,90.112,0.944,1,0.32,0.724000385,0.017,0.0,52.395,-114.349,171.13,-158.675,104.571,-136.623,124.505,-95.41,99.667,-94.814,91.359,-80.434,96.769,-95.607,100.489,-81.217,50.736,-72.415,76.4,-80.078,37.202,-59.63800000000001,54.105,0
1991,Everybody Plays The Fool,Aaron Neville,SOFVHLO1377B289BD8,ARCN61O1187B9ABBE8,4,1.0,-9.848,88.024,1.0,5,0.763,0.710403085,0.008,0.0,53.533,-101.965,171.13,-149.523,126.119,-149.845,117.396,-86.046,135.905,-92.745,106.455,-86.822,94.94,-86.421,82.796,-73.957,40.262,-58.604,68.862,-68.15100000000001,46.767,-43.652,51.548,1
2002,Get The Party Started,Pink,SOBRRIE136F1FF93AA,ARTOCVV12FE0871577,4,1.0,-6.9670000000000005,130.0,0.904,9,0.092,0.904896202,0.022,24.695,54.237,-4.113,204.499,-149.13299999999995,143.755,-167.463,366.443,-79.64699999999998,105.883,-223.656,85.211,-61.275,95.261,-62.953,67.73899999999999,-66.865,33.56,-68.56,48.213,-114.604,45.69,-71.931,51.81800000000001,1
2004,The Rules,Ben Kweller,SODINSD1312A8A7089,ART0ETO1187B9AB519,1,0.191,-6.4670000000000005,75.362,0.016,9,0.205,0.72028276,0.006999999999999999,0.35700000000000004,57.325,-70.227,216.427,-130.996,185.256,-227.72,425.085,-75.036,89.785,-81.361,191.166,-69.163,94.756,-149.445,130.998,-54.94600000000001,56.258,-67.01,52.93600000000001,-117.918,53.496,-38.514,67.91199999999999,0
1999,Elastic Inverted Visions,Hypocrisy,SOLRYXR137194EB51A,ARPBVLX1187FB4B8D3,4,0.8340000000000001,-5.67,95.155,0.81,0,0.624,0.945926172,0.052000000000000005,31.559,56.36,-92.671,151.02200000000005,-52.52,139.686,-161.923,113.797,-81.124,93.533,-63.65,31.861,-41.181,56.062,-54.129,47.863,-56.847,41.197,-49.506,31.8,-69.37,19.225,-55.041,36.717,0
1990,Moneytalks,AC/DC,SOCWFRH13668E884B8,ARWR05M1187B9951A2,4,1.0,-4.734,121.865,0.8759999999999999,7,0.136,0.893970371,0.018000000000000002,0.175,56.712,-41.492,173.333,-182.591,130.09799999999998,-331.353,400.36300000000006,-72.936,55.394,-111.519,188.19,-79.123,55.361,-95.528,108.374,-49.121,30.804,-61.598,79.638,-89.675,38.952,-42.528,39.806,0
2001,Stranger In My House,Tamia,SOYJGCL1315CD49E33,ARBSBET1187FB52D06,4,0.988,-4.601,133.011,0.7390000000000001,9,0.348,0.993733485,0.026,0.0,57.966,-134.286,264.005,-142.29,277.418,-132.905,401.35,-44.672,145.88,-92.792,98.012,-82.245,79.59,-103.525,65.635,-74.273,32.605,-59.736,60.868,-132.033,38.376,-49.827,48.824,1
1991,Love Is A Wonderful Thing,Michael Bolton,SOZIUTJ1366DB4B369,ARSPVDV1187B996BCA,4,1.0,-8.999,125.098,0.871,2,0.593,0.853800566,0.008,0.004,54.99800000000001,-30.133000000000006,382.409,-190.169,104.626,-142.79,210.211,-65.421,153.215,-112.626,199.422,-76.608,73.452,-61.815,109.275,-59.62300000000001,54.021,-41.73,46.963,-69.24,102.009,-57.826,40.017,1
2005,Switch,Will Smith,SOZBTZD13778BE1B4C,ARTOG9T1187B99074E,4,1.0,-5.273,102.511,1.0,0,0.0,0.8774010729999999,0.008,3.318,54.989,-166.78799999999995,226.567,-165.727,265.11,-319.889,379.282,-56.328,114.06,-200.923,120.348,-75.744,97.997,-154.325,137.26,-76.295,64.683,-96.184,77.164,-107.944,52.535,-62.118,47.773,1
1995,Strong Enough,Sheryl Crow,SOUYQZL12AB0186041,AR2C54R1187B993B4C,3,0.627,-14.203,151.061,0.53,2,0.3720000000000001,0.27602297800000003,0.002,15.101,52.293,-143.053,310.3540000000001,-117.61,201.922,-170.632,120.492,-74.862,94.567,-75.251,106.223,-84.96600000000002,87.62200000000001,-98.776,80.555,-75.512,48.994,-69.06,57.412,-73.76100000000002,40.58,-46.49,48.154,1
1994,Polio,The Sea and Cake,SOPPVKD131712D03F0,ARLKQJN1187FB57135,4,1.0,-18.006,90.289,0.848,9,0.784,0.373529304,0.009000000000000001,0.001,46.841,-179.145,171.10299999999995,-166.687,107.708,-214.742,275.258,-64.801,116.853,-109.352,100.672,-68.715,86.595,-70.763,79.377,-68.45,69.078,-65.633,53.598,-77.767,47.46,-52.06,44.868,0
1999,End of the Road,Silkk the Shocker,SOALGVW131677140F3,AR2TSU61187FB5C4F0,3,1.0,-5.597,100.397,0.14,1,0.4920000000000001,0.743313736,0.004,0.0,54.685,-157.363,178.662,-138.349,114.12,-149.378,198.237,-71.109,119.263,-89.75,172.49900000000005,-95.385,79.805,-141.028,119.669,-62.597,56.119,-75.195,72.952,-78.83800000000002,55.074,-54.387,56.807,0
1991,Rico Suave,Gerardo,SOMIXUQ13C79B6D1A4,ARBXN4E1187B98DCE0,4,1.0,-13.666,105.974,1.0,11,0.745,0.754759044,0.001,0.315,48.972,-108.746,299.623,-136.149,101.036,-139.745,114.277,-84.53200000000002,110.01,-102.229,81.955,-84.06700000000002,78.454,-86.899,99.261,-59.205,55.183,-58.00899999999999,69.699,-68.971,38.932,-63.06800000000001,53.254,1
2006,Especially in Michigan,Red Hot Chili Peppers,SOATXIC1315CD49AD5,ARE8GLF1187FB52532,4,0.951,-4.197,102.738,0.8959999999999999,6,0.388,0.8350815629999999,0.004,0.0,58.825,-174.862,171.13,-83.839,120.036,-344.1140000000001,308.038,-71.616,76.959,-83.706,78.873,-55.775,99.345,-92.658,141.44899999999996,-58.883,53.663,-65.324,68.55199999999999,-58.539,31.936,-63.00100000000001,31.621,0
2003,A Sip of Wine Chased with Cyanide,A Static Lullaby,SOKTKLG12AB018FB43,ARQ05GM1187B990512,4,0.993,-6.296,87.21799999999998,0.92,7,0.615,0.941472169,0.002,0.017,55.298,-56.716,171.475,-72.847,198.645,-129.482,168.00400000000005,-77.92699999999998,95.06,-91.916,191.404,-66.626,73.80199999999998,-56.01600000000001,48.479,-71.006,35.78800000000001,-55.111,62.208,-115.527,87.589,-66.813,34.026,0
2003,Frontin',Pharrell,SODLLQD12C106D252F,ARWXSPO1241B9C6B1C,4,1.0,-6.178,102.038,0.979,2,0.7809999999999999,0.440865749,0.001,0.0,56.033,-247.333,254.162,-214.079,156.596,-194.169,439.414,-43.17100000000001,161.506,-226.779,237.91,-111.323,55.3,-146.149,144.207,-70.675,78.189,-101.546,102.317,-106.998,110.363,-46.523,53.914,1
2000,You Sang To Me,Marc Anthony,SOLZXSQ137312913D8,ARXM0CX1187B98FD56,4,1.0,-6.488,83.00200000000002,0.108,10,0.529,0.875326719,0.006,0.39,55.06800000000001,-109.887,165.118,-133.30100000000002,108.796,-166.83900000000003,104.453,-77.105,109.426,-102.676,92.111,-92.307,67.506,-90.477,95.106,-79.333,53.6,-61.32,51.718,-88.28299999999999,40.06800000000001,-50.795,42.789,1
2003,Whatever It Takes,Lene Marlin,SOIZESQ12A58A7D956,ARJ8ZLA1187B98E3B5,4,1.0,-7.584,102.026,0.978,9,0.215,0.8144579009999999,0.004,0.0,56.063,-43.778,222.283,-153.708,81.888,-104.121,359.338,-57.842,86.117,-92.55,76.395,-89.14399999999998,67.059,-98.152,74.78699999999998,-56.2,46.708,-52.63800000000001,46.283,-105.301,78.657,-48.22,50.302,0
